time,amplitude
6245.852208807,536.0
6245.872105547,516.0
6245.893216041,505.0
6245.913260677,491.0
6245.933457114,478.0
6245.950465611,477.0
6245.970367797,481.0
6245.990847832,476.0
6246.011595278,481.0
6246.031867078,488.0
6246.052522634,486.0
6246.07292292,479.0
6246.093523359,474.0
6246.113932272,476.0
6246.134740243,465.0
6246.154734002,464.0
6246.175500861,462.0
6246.195934736,461.0
6246.21666951,454.0
6246.236528098,445.0
6246.25382507,438.0
6246.273505759,447.0
6246.294230602,446.0
6246.315190118,449.0
6246.33495081,462.0
6246.355424154,495.0
6246.376109708,534.0
6246.396740647,560.0
6246.396919415,566.6142691219113
6246.397042383,568.216890377523
6246.416894481,591.0
6246.437383804,641.0
6246.457876973,667.0
6246.478312574,663.0
6246.499052264,637.0
6246.51926774,600.0
6246.539914558,561.0
6246.560287622,544.0
6246.576576429,509.0
6246.597073067,479.0
6246.617754183,449.0
6246.638048687,431.0
6246.658563258,427.0
6246.679385203,431.0
6246.699441267,440.0
6246.71989204,454.0
6246.740618152,467.0
6246.760880306,469.0
6246.781316598,462.0
6246.801839841,461.0
6246.822247582,454.0
6246.842912509,451.0
6246.859474565,455.0
6246.879959662,465.0
6246.900136207,463.0
6246.921094086,452.0
6246.941056969,434.0
6246.961547981,428.0
6246.982295987,425.0
6247.002937911,425.0
6247.023206085,429.0
6247.043458916,440.0
6247.063931802,460.0
6247.084926973,492.0
6247.104887727,530.0
6247.125643807,580.0
6247.125813639,601.6061869882044
6247.125896464,605.1664074168696
6247.145825174,609.0
6247.16652415,621.0
6247.182701812,612.0
6247.204057091,602.0
6247.223713685,578.0
6247.244223993,550.0
6247.265193623,524.0
6247.285547557,503.0
6247.305594104,489.0
6247.326365508,482.0
6247.346588156,467.0
6247.36704422,461.0
6247.387535901,458.0
6247.408239056,455.0
6247.428493018,456.0
6247.449132652,463.0
6247.469340293,463.0
6247.485861931,473.0
6247.506869791,475.0
6247.527020343,468.0
6247.547502062,461.0
6247.567728818,455.0
6247.588246465,452.0
6247.608710202,451.0
6247.629434234,448.0
6247.649678239,437.0
6247.670384429,434.0
6247.690622431,440.0
6247.711477964,436.0
6247.731825013,426.0
6247.751983341,426.0
6247.768755846,434.0
6247.788916727,445.0
6247.809802578,450.0
6247.830119981,464.0
6247.850422022,485.0
6247.850551909,493.989720632605
6247.850673748,504.79722051129517
6247.870864732,533.0
6247.89129516,582.0
6247.911978057,608.0
6247.93274968,613.0
6247.952752091,598.0
6247.973454776,575.0
6247.993981245,547.0
6248.014517976,519.0
6248.03494567,498.0
6248.055137958,485.0
6248.075802401,473.0
6248.09217828,469.0
6248.112764637,474.0
6248.1335624,466.0
6248.153671244,457.0
6248.173921652,458.0
6248.194741388,460.0
6248.214889496,464.0
6248.235561839,467.0
6248.255868914,466.0
6248.276516132,466.0
6248.297023178,458.0
6248.317486844,452.0
6248.338038093,453.0
6248.35837145,454.0
6248.378550486,455.0
6248.395510602,456.0
6248.415542658,463.0
6248.436668059,457.0
6248.456620854,450.0
6248.477233883,442.0
6248.497806652,438.0
6248.518156628,438.0
6248.538381029,440.0
6248.559137952,452.0
6248.579617911,471.0
6248.6001979,504.0
6248.620927181,537.0
6248.621133264,555.7505424398457
6248.621958197,568.1475219021603
6248.640847587,581.0
6248.661523297,598.0
6248.681975031,595.0
6248.702200498,581.0
6248.718773596,560.0
6248.739110456,547.0
6248.75979499,526.0
6248.780399346,502.0
6248.800563438,478.0
6248.821279425,466.0
6248.841486196,458.0
6248.862286211,451.0
6248.882706381,456.0
6248.902956364,466.0
6248.923457407,475.0
6248.944432046,482.0
6248.964732829,485.0
6248.985112746,482.0
6249.001220218,488.0
6249.022367786,492.0
6249.042236664,479.0
6249.062912209,462.0
6249.083390353,449.0
6249.103641082,440.0
6249.124290677,436.0
6249.144789051,441.0
6249.165072521,448.0
6249.185473223,451.0
6249.206022568,450.0
6249.226706581,446.0
6249.247190417,450.0
6249.267905435,454.0
6249.288391372,458.0
6249.304341136,471.0
6249.324795365,501.0
6249.34573549,521.0
6249.346411947,523.2777246266654
6249.349288951,525.0494422124995
6249.366013998,547.0
6249.38672725,591.0
6249.407716583,600.0
6249.427369105,597.0
6249.447661167,578.0
6249.468283169,554.0
6249.488822841,533.0
6249.50905766,508.0
6249.529920389,499.0
6249.55037775,483.0
6249.57050442,476.0
6249.591220625,475.0
6249.611892493,473.0
6249.627869027,484.0
6249.64857247,489.0
6249.669097968,487.0
6249.689276193,480.0
6249.709861254,475.0
6249.73061061,472.0
6249.750989249,471.0
6249.771426451,466.0
6249.791639536,476.0
6249.812733502,474.0
6249.832866889,466.0
6249.853365939,465.0
6249.873659338,467.0
6249.894260032,459.0
6249.910722886,453.0
6249.930926736,467.0
6249.951423071,460.0
6249.972237031,455.0
6249.992424626,456.0
6250.012845577,454.0
6250.033547799,454.0
6250.05405179,475.0
6250.074429731,502.0
6250.095067458,521.0
6250.095207515,522.9438772137817
6250.095280131,525.2571416904982
6250.115335847,550.0
6250.136265405,606.0
6250.156485665,639.0
6250.176887614,642.0
6250.197144116,615.0
6250.21806983,581.0
6250.234270568,546.0
6250.255026611,530.0
6250.274942745,518.0
6250.295717893,493.0
6250.315902783,462.0
6250.336598832,440.0
6250.357146859,430.0
6250.377580367,437.0
6250.398064354,451.0
6250.418887021,461.0
6250.439204809,476.0
6250.45925397,492.0
6250.479804717,489.0
6250.500765609,495.0
6250.520730922,488.0
6250.537231378,490.0
6250.557941279,494.0
6250.578391362,480.0
6250.598767456,466.0
6250.619865018,460.0
6250.639633097,461.0
6250.660200854,455.0
6250.680547261,456.0
6250.701530005,463.0
6250.721623246,455.0
6250.742177347,456.0
6250.762719486,466.0
6250.782843317,485.0
6250.803460136,514.0
6250.823944185,544.0
6250.824063687,560.0392434329013
6250.824143484,571.1691665477778
6250.84443731,588.0
6250.861071006,614.0
6250.881473535,619.0
6250.902133817,604.0
6250.923121251,574.0
6250.942952693,539.0
6250.963388153,511.0
6250.983731967,498.0
6251.004057709,489.0
6251.024543545,486.0
6251.045259207,480.0
6251.065430048,477.0
6251.086003179,473.0
6251.106807529,476.0
6251.126917623,486.0
6251.14722789,502.0
6251.163816758,504.0
6251.18496738,511.0
6251.20494751,498.0
6251.225316268,491.0
6251.245663246,485.0
6251.26663806,478.0
6251.287083554,470.0
6251.307284828,468.0
6251.327827084,467.0
6251.348134936,467.0
6251.369068921,465.0
6251.389240792,464.0
6251.409759207,460.0
6251.429872914,456.0
6251.446374232,468.0
6251.467422895,491.0
6251.487831895,513.0
6251.488847673,519.7203725302187
6251.49134462,523.254295850656
6251.507770974,546.0
6251.528571549,591.0
6251.549070525,609.0
6251.569405835,606.0
6251.589911072,605.0
6251.610531843,584.0
6251.630662276,563.0
6251.651680372,548.0
6251.671847251,530.0
6251.692308113,516.0
6251.712596853,505.0
6251.733533323,488.0
6251.753649175,485.0
6251.770414995,495.0
6251.790468215,502.0
6251.811301589,498.0
6251.831374423,499.0
6251.852140589,499.0
6251.872592647,498.0
6251.893074555,494.0
6251.913288582,492.0
6251.935136331,486.0
6251.954492679,492.0
6251.974912174,481.0
6251.995751406,481.0
6252.015844628,481.0
6252.036298769,474.0
6252.052693848,477.0
6252.072960528,485.0
6252.093658462,482.0
6252.113992838,471.0
6252.134623331,473.0
6252.155165795,474.0
6252.175527647,496.0
6252.196352943,532.0
6252.196911426,545.231955419349
6252.196996023,547.0412552246293
6252.216355499,562.0
6252.23734069,602.0
6252.257536094,625.0
6252.278060033,628.0
6252.298329816,611.0
6252.319422815,595.0
6252.33984871,569.0
6252.359922337,553.0
6252.376283337,532.0
6252.396941104,536.0
6252.417213956,519.0
6252.437677993,502.0
6252.458335713,492.0
6252.478726852,497.0
6252.498945746,492.0
6252.519928316,496.0
6252.540414032,505.0
6252.560726718,501.0
6252.580991856,506.0
6252.601908696,499.0
6252.622826582,491.0
6252.642578904,485.0
6252.663189596,485.0
6252.679553489,501.0
6252.699624382,503.0
6252.720420339,489.0
6252.740793299,471.0
6252.761798599,466.0
6252.782301474,464.0
6252.802559344,467.0
6252.822760737,475.0
6252.843236812,478.0
6252.863869063,498.0
6252.884299716,534.0
6252.884536372,548.3003536362427
6252.885120371,551.7513370341244
6252.904604077,571.0
6252.924883228,614.0
6252.945638469,627.0
6252.965847857,632.0
6252.98666371,618.0
6253.002727931,600.0
6253.023168971,590.0
6253.043812269,570.0
6253.064472419,541.0
6253.085039931,522.0
6253.105992079,501.0
6253.125835724,494.0
6253.146333983,494.0
6253.166529462,494.0
6253.187834747,495.0
6253.207701789,496.0
6253.228258234,493.0
6253.2487294,503.0
6253.269388088,505.0
6253.28965733,508.0
6253.306137632,509.0
6253.326397462,508.0
6253.347132026,493.0
6253.367654769,483.0
6253.388333105,475.0
6253.408379721,475.0
6253.428946309,475.0
6253.449169239,475.0
6253.470144992,472.0
6253.490120508,470.0
6253.510650345,465.0
6253.531472517,485.0
6253.551763028,518.0
6253.572977943,550.0
6253.573177401,558.1063914557982
6253.573809678,564.985054811384
6253.593002652,594.0
6253.613051578,649.0
6253.629616264,661.0
6253.64983428,657.0
6253.670605094,629.0
6253.690891234,599.0
6253.711508446,558.0
6253.731866417,528.0
6253.7527795,515.0
6253.773071849,503.0
6253.793300114,501.0
6253.813979687,496.0
6253.834118089,495.0
6253.855137132,502.0
6253.875156929,503.0
6253.895753753,498.0
6253.912338299,511.0
6253.932436845,522.0
6253.952964427,516.0
6253.973635837,506.0
6253.993879007,497.0
6254.014338419,493.0
6254.036974861,483.0
6254.055499561,480.0
6254.075827166,485.0
6254.096500863,485.0
6254.11699829,478.0
6254.137707097,472.0
6254.157948873,474.0
6254.178532204,487.0
6254.194587675,506.0
6254.215316724,546.0
6254.219165142,561.3121867191817
6254.219238984,565.0544423283881
6254.235976663,588.0
6254.256569169,639.0
6254.276447085,653.0
6254.297323472,651.0
6254.317787897,633.0
6254.33839395,607.0
6254.358461032,578.0
6254.379083447,565.0
6254.399356246,551.0
6254.420088219,525.0
6254.44036507,508.0
6254.4608155,505.0
6254.481576805,491.0
6254.502241149,492.0
6254.518363758,502.0
6254.539415065,520.0
6254.559140205,520.0
6254.579868015,514.0
6254.600082858,512.0
6254.620979345,508.0
6254.64154254,507.0
6254.661669584,494.0
6254.682216396,489.0
6254.702727218,494.0
6254.72320079,486.0
6254.743690558,479.0
6254.764390011,479.0
6254.784574238,476.0
6254.805053677,476.0
6254.821363662,483.0
6254.841696734,518.0
6254.862407895,557.0
6254.882907914,601.0
6254.88305166,619.6252515624335
6254.886955933,623.3453576965339
6254.904121996,632.0
6254.923671284,661.0
6254.944391986,670.0
6254.964836994,664.0
6254.985289962,647.0
6255.00576331,619.0
6255.025967491,586.0
6255.04671915,559.0
6255.066960413,543.0
6255.087937079,530.0
6255.108006229,515.0
6255.128587032,502.0
6255.144875129,514.0
6255.165487819,523.0
6255.186306215,522.0
6255.206565457,522.0
6255.226918275,514.0
6255.247425213,516.0
6255.26765561,512.0
6255.288424835,504.0
6255.308675009,500.0
6255.329358788,502.0
6255.34957045,506.0
6255.370115526,497.0
6255.390490794,483.0
6255.411339921,484.0
6255.431549587,486.0
6255.448474811,499.0
6255.46856889,527.0
6255.489006745,554.0
6255.509347967,589.0
6255.509452886,607.30851937101
6255.509545505,617.6663218826832
6255.529766264,636.0
6255.550260182,669.0
6255.571305791,677.0
6255.591392984,673.0
6255.612144954,654.0
6255.632498635,636.0
6255.652879023,608.0
6255.673500929,585.0
6255.693916686,555.0
6255.714347382,537.0
6255.734537348,525.0
6255.755644378,519.0
6255.771899687,511.0
6255.792119546,512.0
6255.812715472,512.0
6255.832931691,511.0
6255.853961883,508.0
6255.874221927,506.0
6255.894635321,511.0
6255.915047723,514.0
6255.935775322,507.0
6255.955919113,503.0
6255.976217583,498.0
6255.996908567,494.0
6256.017106711,486.0
6256.037830221,481.0
6256.054560603,470.0
6256.074485247,479.0
6256.09517301,494.0
6256.115654194,533.0
6256.135996825,578.0
6256.136139374,597.7753803622825
6256.136233812,604.3565221939178
6256.157188551,628.0
6256.176893984,677.0
6256.197650056,691.0
6256.218074906,685.0
6256.238395517,669.0
6256.258917942,644.0
6256.27945723,621.0
6256.299914644,595.0
6256.32023352,565.0
6256.341267082,537.0
6256.361110026,516.0
6256.377534419,501.0
6256.398313594,507.0
6256.418835042,500.0
6256.439595067,503.0
6256.459754198,512.0
6256.480356182,514.0
6256.500467536,516.0
6256.520991489,524.0
6256.541484869,521.0
6256.562099208,507.0
6256.582653838,501.0
6256.603057204,495.0
6256.624207046,490.0
6256.643750566,488.0
6256.664467281,483.0
6256.6809647,477.0
6256.701208488,479.0
6256.721849632,484.0
6256.742681167,491.0
6256.762745353,510.0
6256.783284244,555.0
6256.804295333,602.0
6256.804501462,624.6629793200489
6256.80459309,635.8220930506307
6256.824130662,657.0
6256.844486578,693.0
6256.865254,696.0
6256.885709654,687.0
6256.905886944,656.0
6256.926547751,615.0
6256.947119326,585.0
6256.967646855,560.0
6256.988649082,540.0
6257.004439258,528.0
6257.024760725,527.0
6257.045457551,512.0
6257.065909053,501.0
6257.086173477,503.0
6257.107091811,498.0
6257.127148317,503.0
6257.147877127,512.0
6257.168120479,515.0
6257.188848681,509.0
6257.209084934,500.0
6257.229724382,492.0
6257.250244374,481.0
6257.271016202,472.0
6257.291263795,479.0
6257.308285032,484.0
6257.327801945,487.0
6257.348284408,481.0
6257.368987227,473.0
6257.389806196,467.0
6257.409817193,474.0
6257.430268125,497.0
6257.450757745,553.0
6257.47253198,588.0
6257.472620403,594.0248556825622
6257.473409009,595.8711940843102
6257.491731028,627.0
6257.512373671,697.0
6257.533045096,730.0
6257.553088058,734.0
6257.573639153,716.0
6257.594189048,680.0
6257.61464343,641.0
6257.631152502,594.0
6257.651329314,583.0
6257.672008203,539.0
6257.69230453,498.0
6257.712793573,470.0
6257.733495524,462.0
6257.754337111,457.0
6257.775113745,464.0
6257.794793426,479.0
6257.815173191,494.0
6257.835877394,509.0
6257.856659542,506.0
6257.876712189,506.0
6257.897251017,498.0
6257.913765927,490.0
6257.934177021,490.0
6257.954424977,480.0
6257.974897079,476.0
6257.995925471,470.0
6258.015831695,464.0
6258.036775647,463.0
6258.056887187,461.0
6258.077506589,455.0
6258.097983656,465.0
6258.118245377,487.0
6258.139076045,527.0
6258.15932637,576.0
6258.180087625,629.0
6258.180943422,658.3978667612705
6258.181077048,673.0148158613952
6258.200374815,690.0
6258.220553833,715.0
6258.237509598,707.0
6258.25785618,688.0
6258.277955694,654.0
6258.298774874,621.0
6258.319102094,591.0
6258.339977652,565.0
6258.359890502,547.0
6258.380651414,520.0
6258.400894157,499.0
6258.421879535,490.0
6258.441783697,487.0
6258.462979922,485.0
6258.482731027,494.0
6258.503443582,510.0
6258.524292993,515.0
6258.540274908,513.0
6258.560571527,515.0
6258.581076646,501.0
6258.601776462,486.0
6258.622520293,472.0
6258.643091854,465.0
6258.663253669,460.0
6258.683871615,458.0
6258.703951271,455.0
6258.724462445,454.0
6258.744867249,452.0
6258.765359317,448.0
6258.786038399,448.0
6258.806804938,458.0
6258.826684541,470.0
6258.843212043,505.0
6258.864131076,537.0
6258.864274079,540.5045488542117
6258.867783446,541.2088020796507
6258.88441831,576.0
6258.905125789,657.0
6258.925096088,703.0
6258.9458573,712.0
6258.966324062,688.0
6258.986602452,652.0
6259.007116915,609.0
6259.027516881,570.0
6259.048301942,539.0
6259.068481819,528.0
6259.089238795,500.0
6259.109459152,467.0
6259.130054143,442.0
6259.150560279,442.0
6259.16677659,442.0
6259.18736226,458.0
6259.208095554,467.0
6259.228226907,472.0
6259.249195958,478.0
6259.269369341,476.0
6259.28982562,476.0
6259.310220921,468.0
6259.33065091,454.0
6259.3511236,449.0
6259.371860887,448.0
6259.392362068,446.0
6259.412685446,446.0
6259.433531177,447.0
6259.449604617,453.0
6259.47011894,458.0
6259.49057818,450.0
6259.510886949,441.0
6259.53125321,446.0
6259.551742289,470.0
6259.572508379,505.0
6259.592918529,540.0
6259.613434632,572.0
6259.633775124,584.0
6259.634148184,593.152903071938
6259.634275676,599.7322996622014
6259.654434065,603.0
6259.675316153,603.0
6259.695314247,591.0
6259.715625018,569.0
6259.736290369,543.0
6259.756458293,519.0
6259.772945956,502.0
6259.793420975,491.0
6259.813990109,477.0
6259.834775324,470.0
6259.855107985,465.0
6259.875322667,466.0
6259.895961578,466.0
6259.916323185,468.0
6259.936966295,469.0
6259.957998209,474.0
6259.977852106,470.0
6259.998411619,468.0
6260.018736933,455.0
6260.039530523,451.0
6260.055624894,451.0
6260.076289845,461.0
6260.096495223,456.0
6260.117358902,451.0
6260.137440245,448.0
6260.158910754,446.0
6260.178364107,444.0
6260.198846926,435.0
6260.219828523,433.0
6260.240483765,447.0
6260.260555061,473.0
6260.281061756,504.0
6260.281191003,519.2542690014409
6260.281258127,529.3212253504828
6260.301604113,548.0
6260.322202349,580.0
6260.342178361,594.0
6260.362813535,584.0
6260.379046405,558.0
6260.399807436,554.0
6260.420003012,533.0
6260.441358798,512.0
6260.460999038,497.0
6260.481701044,487.0
6260.502249679,475.0
6260.522450772,463.0
6260.544418223,453.0
6260.563906274,451.0
6260.584602844,454.0
6260.604908364,461.0
6260.62498646,465.0
6260.645644719,463.0
6260.665755678,459.0
6260.682407457,466.0
6260.702954233,472.0
6260.723160897,466.0
6260.744544507,456.0
6260.764443648,448.0
6260.784805135,448.0
6260.805598389,443.0
6260.825526407,446.0
6260.84597249,438.0
6260.867022054,438.0
6260.88699278,441.0
6260.907570291,435.0
6260.927946368,441.0
6260.948644695,447.0
6260.969157438,458.0
6260.98524374,482.0
6261.00592459,517.0
6261.006064238,523.8087171922308
6261.009803861,517.5466159759532
6261.02642773,528.0
6261.046717857,562.0
6261.067497078,554.0
6261.087667364,539.0
6261.108452998,522.0
6261.12905387,500.0
6261.149362122,484.0
6261.170533732,480.0
6261.190037234,469.0
6261.210493966,457.0
6261.231214431,450.0
6261.251735828,458.0
6261.272158932,456.0
6261.292365274,458.0
6261.308893575,462.0
6261.329255668,469.0
6261.349749233,472.0
6261.371194708,464.0
6261.390939614,463.0
6261.411197478,452.0
6261.431822761,452.0
6261.452756409,455.0
6261.472603069,446.0
6261.493258909,445.0
6261.513691214,445.0
6261.534098092,439.0
6261.554593643,441.0
6261.575104403,437.0
6261.591525357,437.0
6261.611916484,452.0
6261.632392877,450.0
6261.653304833,458.0
6261.673306027,463.0
6261.693892711,474.0
6261.714658368,495.0
6261.735085156,512.0
6261.735240113,514.2522006437672
6261.735341696,509.7081455466801
6261.755326614,513.0
6261.775744939,527.0
6261.796229768,520.0
6261.81676545,502.0
6261.837917314,492.0
6261.857700112,486.0
6261.878216167,482.0
6261.898824648,480.0
6261.915252546,477.0
